25076|7703186037312     |PEDIASURE LIQUIDO VAINILLA                        |LTA X 237 ML                  |2|7400.00
15165|7891010030094     |CHAMPU JJ BABY ORIGINAL                           |FCO X 200 ML                  |1|8400.00
58099|0650240004278     |JABON ASEPXIA HERBAL                              |PTA X 100 GR                  |3|3800.00
27600|7706821000467     |PERIODICO EL TIEMPO-JUEVES                        |UND                           |1|1500.00
19449|7706263200173     |COLAXIN CAPSULAS                                  |CJA X 10 UND                  |1|9000.00
90700|8427030003160     |ENSURE POLVO VAINILLA FOS                         |LTA X 900 GR                  |2|80000.00
15759|7706440000039     |BETA-NECROTON CAPSULAS                            |CJA X 10 UND                  |1|23000.00
58701|7702057077211     |MONTELUKAST 5 MG TABLETAS MK                      |CJA X  10 UN                  |1|22000.00
17809|7702870004852     |ESTEINE 3.5 MG OVULOS                             |CJA X  6 UN                   |1|54000.00
17502|7703283115012     |ZITROMAX 200 MG SUSPENSION                        |FCO X 15 ML                   |1|68000.00
58929|7707249020020     |RECOLECTOR COPROLOGICO MEDICAL                    |UND                           |11|500.00
92748|7794640170720     |CRE.DEN.SENSODYNE REP.Y PRO.BLAN.                 |TBO X 100 GR                  |2|17800.00
28303|7704232000687     |MINOGRAM 100 MG CAPSULAS                          |CJA X 10 UND                  |1|42000.00
23948|7506205802911     |LECHE ENFAMIL PREMIUM 1                           |CJA X 1200 GR                 |1|91500.00
13257|7702418004580     |EUTIROX 88 MCG TABLETAS                           |CJA X  50 UN                  |1|28300.00
10152|7703186816511     |SUERO PEDIALYTE COCO                              |FCO X 500 ML                  |1|5800.00
27315|7702152007014     |CHICHARRONES SUPER RICAS PEQUENO                  |PAQ X 10 GR                   |10|1500.00
35195|7703381002146     |DULCOLAX P GOTAS                                  |FCO X  15 ML                  |1|17600.00
11676|7707355056418     |COMPLEGEL NF 2 ML AMPOLLAS                        |CJA X 5 UND                   |1|60100.00
29956|7702870999769     |ISOFEM 25 MG TABLETAS                             |CJA X 30 UND                  |1|28500.00
47143|7501159033312     |PRESERV.DUREX RETARDANTE                          |CJA X  3 UN                   |4|7400.00
15245|7702031260486     |VASELINA JJ                                       |POT X 100 GR                  |1|10000.00
57615|7703234102528     |AZINOBIN 500 MG CAPSULAS                          |CJA X  3 UN                   |1|17900.00
23268|7501043171762     |VENTILAN SOLUCION NEBULIZACION                    |FCO X 10 ML                   |3|12500.00
20097|7702207173831     |TANAKEN 80 MG TABLETAS                            |CJA X 14 UND                  |1|47000.00
27310|7702152002231     |PAPAS SUPER RICAS POLLO MEDIANO                   |PAQ X 100 GR                  |1|3500.00
21492|7703445040015     |MONURIL 3 GR ADULTO SOBRE                         |CJA X 1 UND                   |1|47000.00
57624|770008315         |ESOMEPRAZOL 40 MG TABLETAS PC                     |CJA X  30 UND                 |5|32000.00
34115|7501086495122     |CEP.ORAL-B INTERDENTAL 2-REPUESTO                 |UND                           |1|16000.00
10372|7703153022570     |CITRAGEL 1500/200 MG TABLETAS                     |CJA X  30 UN                  |1|28500.00
19613|100005437         |MICROGYNON SUAVE TABLETAS                         |CJA X 21 UND                  |7|19800.00
56497|100013780         |SINOVUL TABLETAS                                  |CJA X 21 UND                  |8|9400.00
90978|7707297450565     |ALGIFLAT SUSPENSION FRESA                         |FCO X 360 ML                  |1|26000.00
32383|7704232000748     |VASTAREL MR TABLETAS                              |CJA X 20 UND                  |1|63000.00
17140|7501124805524     |SIRDALUD 4 MG COMPRIMIDOS                         |CJA X  20 UN                  |1|77000.00
25689|770011931         |METOPROLOL 100 MG TABLETAS MK                     |CJA X 30 UND                  |2|8000.00
16074|7702870001707     |FINIGAX MENTA TABLETAS MASTICABLES                |CJA X 24 UND                  |1|16000.00
29405|7703153012410     |NYTAX 500 MG CAPSULAS                             |CJA X 6 UND                   |1|49800.00
20409|7702057080426     |CREMA BLANKISIMA                                  |POT X  60 GR                  |1|11600.00
28073|78914520          |DTE.REXONA COTTON ROLLON                          |FCO X 50 ML                   |2|7800.00
30333|7703153025601     |VERONIQ MINI TABLETAS                             |CJA X  21 UN                  |1|48000.00
30471|7707019437133     |BIPROFEN 800 MG TABLETAS                          |CJA X  60 UND                 |1|60000.00
16439|7703454921176     |MILPAX MENTA SUSPENSION                           |FCO X 360 ML                  |2|31800.00
58058|7707348530017     |XIMPA 500 MG TABLETAS                             |CJA X  6 UN                   |2|29000.00
12397|7891024123577     |CREMA COLGATE SENSITIVE/PRO-ALIVIO                |TBO X  50 GR                  |2|9500.00
10977|7707200909685     |ORTIGA CAPSULAS NAT.EVOL.                         |FCO X  75 UN                  |3|6400.00
34754|7702195333958     |RANIDIN 150 MG TABLETAS                           |CJA X  30 UN                  |6|16800.00
22429|7707019328615     |EUTARPAN 10 MG TABLETAS                           |CJA X  10 UN                  |6|12000.00
32722|7702024012122     |LECHE KLIM 1+                                     |LTA X 1700 GR                 |1|42000.00
55107|770007434         |LEVOCETIRIZINA 5 MG TABLETAS PC                   |CJA X  10 UN                  |4|24000.00
16277|7795368547207     |TALOF 2 ML GOTAS                                  |FCO X  5 ML                   |1|41900.00
12371|7702132009724     |ADVIL CHILDREN SUSPENSION                         |FCO X 100 ML                  |1|17000.00
12131|7702113682342     |DTE.DEO PIES ANTITRANSPIRANTE SPRAY 2X1           |LTA X 260 ML                  |1|19800.00
22427|7707019335002     |FUNGISTEROL 2% CREMA                              |TBO X  30 GR                  |3|13000.00
10044|8710428020147     |ENSURE POLVO VAINILLA FOS                         |LTA X 400 GR                  |4|42000.00
12906|7702186024568     |BRILLO LABIAL LIP GLOSS MANZANA-MANGO             |UND                           |2|4200.00
12927|7702031926863     |JABON NEKO AZUL X 3 UN                            |PTA X 100 GR                  |1|0.00
10192|7896548166260     |TOBREX UNGUENTO                                   |TBO X 3.5 GR                  |1|58000.00
35933|7707200900262     |COPITOS (MOTOCITOS) ICOM                          |CJA X 100 UN                  |4|4000.00
57741|7703281000181     |ZUDENINA F 0.3% GEL                               |TBO X  30 GR                  |1|0.00
57834|770005983         |AMLODIPINO 5 MG TABLETAS AG                       |CJA X  30 UN                  |2|6500.00
90397|7506205802935     |ENFAMIL PREMIUM 2                                 |CJA X 1200 GR                 |1|90200.00
35934|7707200900255     |COPITOS (MOTOCITOS)                               |CJA X  50 UN                  |6|1500.00
32030|7501056330255     |CREMA POND-S CLARANT B3 N/SECA                    |POT X 50 GR                   |3|9900.00
12702|7501082242027     |CIALIS 20 MG TABLETAS                             |CJA X 4 UND                   |1|110000.00
20123|7707204493753     |GESLUTIN 100 MG PERLAS                            |CJA X 30 UND                  |1|95000.00
90751|7707232095936     |BIOTIN 900 NATURAL MEDICINE                       |FCO X 60 UND                  |1|21000.00
28344|7702035475299     |CREMA LUBRIDERM AVENA                             |FCO X 200 ML                  |1|9700.00
10665|7506195131299     |CHAMPU H & S SUAVE/MANEJABLE 2-1                  |CJA X 20 SBS                  |1|0.00
18498|643394            |CYCLOFEM 1 ML AMPOLLA                             |UND                           |8|15900.00
91766|7707184600288     |TAFLAX SUSP.30 ML                                 |FCO X 30 ML                   |1|6400.00
14928|7702057079406     |TRAMADOL 50 MG CAPSULAS MK                        |CJA X  10 UN                  |1|7000.00
17162|7501092771869     |ZURCAL 20 MG GRAGEAS                              |CJA X  28 UN                  |1|144000.00
13889|0047400130708     |GEL AFEITAR GILLETTE SERIES SKIN/SENSIT           |LTA X 198 GR                  |1|18500.00
13847|13847             |GASEOSA COCA COLA                                 |BOT X 400 ML                  |32|1700.00
31447|7501001303464     |CHAMPU PANTENE CONTROL/CAIDA A/PROV               |FCO X 400 ML                  |2|12500.00
15250|7891010005047     |K-Y GEL LUBRICANTE INTIMO                         |FCO X 100 ML                  |1|23700.00
19261|7704588000027     |ALSUCRAL 1 GR TABLETAS                            |CJA X 20 UND                  |3|10000.00
15680|7703763750139     |VITAMINA C TUTTI FRUTI 500 MG TABL.LS             |CJA X 100 UND                 |1|0.00
13039|7702626204918     |REPELENTE REPELEX KIDS                            |FCO X 100 ML                  |3|12900.00
13776|7702532370707     |AMB.BONAIRE SPRAY FRUTOS ROJOS                    |LTA X 400 ML                  |1|7700.00
16339|4048846002648     |BISOLTUSSIN JARABE                                |FCO X 120 ML                  |1|12200.00
16109|7702045551228     |CHAMPU SYOSS HIDRATACION                          |FCO X 500 ML                  |4|11000.00
59608|770006571         |LANSOPRAZOL 30 MG CAPSULAS AG                     |CJA X  28 UN                  |3|13000.00
24741|7702027040023     |TOA.NOSOTRAS NORMAL NATURAL                       |PAQ X  10 UN                  |6|2900.00
13021|7702354031374     |CREMA P/PEINAR SAVITAL EMBRION/PATO               |FCO X 275 ML                  |3|7000.00
90879|7704039110046     |NIDOLON GEL 30 GR                                 |TBO X 30 GR                   |1|0.00
10391|7702502017526     |DITOPAX F LIQUIDO MENTA VAINILLA                  |FCO X 360 ML                  |1|33500.00
30479|7703234101361     |CLARAX TABLETAS MASTICABLES                       |CJA X 100 UND                 |1|40000.00
90952|90952             |HELADO BOCATTO BOCADITOS                          |UND                           |10|1300.00
11932|7703153023836     |VIGIA 100 MG CAPSULAS                             |CJA X  3 UN                   |1|20500.00
14800|0736085053883     |MODUSIK A OFTENO SOLUCION                         |FCO X  5 ML                   |1|107500.00
10828|7702123822509     |ASPIRINA 500 MG TABLETAS EFERVESCENTES            |CJA X 12 UND                  |4|8500.00
11934|7702502017519     |DITOPAX F LIQUIDO MENTA VAINILLA                  |FCO X 180 ML                  |1|0.00
26965|7591165820365     |GYNO CANESTEN 500 MG OVULOS                       |CJA X 1 UND                   |2|23600.00
13819|7702626204956     |JABON DETTOL SKINCAREX LIQUIDO                    |FCO X 220 ML                  |2|0.00
34111|7702057010348     |DECADRON NISTATINA OVULOS                         |CJA X   8 UN                  |1|27500.00
11599|7707019313406     |CLOXIDIN 500 MG TABLETAS                          |CJA X  60 UN                  |2|72000.00
20591|7702098401518     |ESPAR.NEXCARE MICROP.PIEL 12MM X 5M CAR           |UND                           |1|5500.00
34379|7891010501105     |SEDA DENTAL REACH JJ ESSENCIAL                    |DIS X 100 MT                  |2|7100.00
80687|7703454122757     |EVALAX POLVO                                      |FCO X 250 GR                  |1|29000.00
34731|7891058001100     |BI-PROFENID 150 MG COMPRIMIDOS                    |CJA X  10 UN                  |1|50000.00
25739|7709990383645     |TRIMICORT LOCION                                  |FCO X 60 ML                   |4|25000.00
20347|100005973         |SERTRALINA 50 MG TABLETAS MK                      |CJA X 10 UND                  |4|25000.00
16037|7702870000397     |HEBAL UNGUENTO                                    |TBO X 20 GR                   |1|15000.00
22959|7702186023196     |PEST.NAILEN NEGRA                                 |UND                           |1|4000.00
20687|7501056325381     |CREMA POND-S H HIDRATANTE                         |POT X 50 GR                   |3|8200.00
15611|100002550         |LORATADINA 10 MG TABLETAS LS                      |CJA X 10 UND                  |13|3000.00
57568|7702057077181     |LEVOTIROXINA 100 MCG TABLETAS MK                  |CJA X 50 UND                  |3|14800.00
14842|7705959013301     |NITAZOXANIDA 500 MG TABLETAS W                    |CJA X  6 UN                   |1|0.00
13650|7702605103485     |CALCIO 600 MG TABLETAS GF                         |CJA X  30 UN                  |1|0.00
13817|7702626204949     |JABON DETTOL ORIGINAL LIQUIDO                     |FCO X 220 ML                  |2|0.00
32982|8436025480084     |DISLEP 25 MG TABLETAS                             |CJA X  20 UN                  |1|78900.00
22597|7707277580442     |OSMOTEARS SOLUCION OFTALMICA                      |FCO X  15 ML                  |11|7000.00
25125|7501035908727     |CREMA COLGATE ULTRA/BLANQUEADOR                   |TBO X 100 GR                  |1|8400.00
12838|12838             |GUDIZ BOLITAS DULCE                               |PAQ X  30 GR                  |8|700.00
11083|0736085405422     |SPLASHTEARS OFTENO SOLUCION                       |FCO X  15 ML                  |1|18900.00
38025|7509546029061     |DTE.LADY S/S FLORAL/FRESH ROLLON                  |FCO X  50 ML                  |2|5250.00
80048|7702123005469     |TABCIN ACTIVE EFERVECENTE GRIPA/TOS               |CJA X 12 UND                  |2|8000.00
12452|7509546003085     |CREMA COLGATE MI PRIMER BARNIE                    |TBO X  75 GR                  |3|5900.00
59472|7702425534797     |HUGGIES UL/TRIM ET 4 XG                           |PAQ X  50 UN                  |1|28700.00
57801|7702057077051     |ALGODON ZIG ZAG MK                                |PAQ X  50 GR                  |2|1400.00
10514|7591044207560     |RIFOCINA SPRAY                                    |FCO X 20 ML                   |1|32000.00
58997|7707300930602     |TAPA BOCA INVERFARMA DESECH.E.I.BLANCO            |CJA X  50 UN                  |3|14000.00
36258|7702870003244     |ANTISS 0.05 MG JARABE                             |FCO X 100 ML                  |1|50000.00
20593|7702098003958     |ESPAR.NEXCARE MICROP.PIEL 24MM X 5M CAR           |UND                           |9|8400.00
19198|7702092002735     |LANITOP 0.1 MG TABLETAS                           |CJA X 20 UND                  |1|22000.00
92052|7501056346089     |CREMA CORPORAL DOVE FIRMING                       |FCO X 200 ML                  |1|0.00
11323|100000570         |BIODERM CREMA                                     |TBO X 20 GR                   |1|16000.00
10800|7702123006862     |DOMEBORO POLVO SOBRES                             |CJA X 25 UND                  |1|23000.00
17256|7702635145318     |SERVAMOX 250 MG SUSPENSION                        |FCO X 100 ML                  |2|12000.00
22168|22168             |FLUOXETINA 20 MG CAPSULAS M                       |CJA X 10 UND                  |2|3000.00
25407|7891058015985     |JABON INTIMO LACTACYD DELICATA                    |FCO X 120 ML                  |1|12800.00
27697|7707200901115     |ALCOHOL ANTISEPTICO ALCOPY MEDIA                  |BOT X 350 ML                  |14|2000.00
59093|7707019330250     |ZERIDIL 5 MG JARABE                               |FCO X  60 ML                  |2|18000.00
12470|7509546012100     |CEP.COLGA.ZIG ZAG PLUS SOFT 2X1                   |UND                           |2|7200.00
12856|7702026310431     |GEL ANTIBACTERIAL FAMILIA                         |FCO X  40 ML                  |6|3300.00
28654|7707141303283     |SUERO HIDRAPLUS 45 CHICLE BSA X 100               |PAQ X  5 BSA                  |1|5800.00
12869|7707035540206     |CLONIDINA 150 MG TABLETAS                         |CJA X 50 UND                  |1|4400.00
10664|7702045548150     |CHAMPU SYOSS REPARACION                           |FCO X 500 ML                  |1|9900.00
10657|200021404         |TOA.NOSOTRAS EXT/PROTEC.DIA-NOCHE                 |PAQ X  6 UN                   |12|3000.00
58033|7707175841881     |AZITROMICINA 500 MG TABLETAS OP                   |CJA X  3 UN                   |1|7500.00
12157|7702057186470     |NORAVER-P PASTILLAS NARANJA/MIEL D/BENE           |CJA X  12 UN                  |3|0.00
20384|7702057074234     |MINOXIDIL 2% LOCION CAPILAR MK                    |FCO X  60 ML                  |1|14500.00
12472|7509546029146     |DTE.LADY S/S FLORAL/FRESH BARRA                   |FCO X  45 GR                  |2|9800.00
11143|7702635144236     |PAROXETINA 20 MG TABLETAS SZ                      |CJA X 10 UND                  |2|0.00
12557|7702113682434     |DTE.DEO PIES NINOS Y NINAS SPRAY 2X1              |LTA X 260 ML                  |1|20700.00
19805|7896255702645     |SYNTHROID 150 MCG TABLETAS                        |CJA X 30 UND                  |1|41000.00
56852|7702626203478     |CREMA DEPIL.VEET P/SENSIBLE                       |FCO X  50 ML                  |1|0.00
32236|7702425527676     |HUGGIES UL/TRIM ET 4 XG                           |PAQ X  30 UN                  |1|17500.00
22794|7891010010515     |TAMP.OB DIGITAL MINI                              |CJA X 10 UND                  |1|8000.00
56762|7702010410307     |JABON PALMOLIVE YOGURTH                           |PTA X 130 GR                  |1|2000.00
13809|200029673         |GEL ANTIBACTERIAL DETTOL                          |FCO X 200 ML                  |1|10800.00
23739|7702663000016     |CREMA CILKA                                       |CJA X 8 GR                    |2|11200.00
14387|7702626204888     |REPELENTE REPELEX LOCION                          |FCO X 120 ML                  |1|10500.00
22968|7702186020973     |RUBOR COMP.NAILEN RPTO.N.10                       |UND                           |3|2500.00
13004|7702532370714     |AMB.BONAIRE SPRAY MANZANA/CANELA                  |LTA X 400 ML                  |1|0.00
36152|7501050618816     |AERIUS JARABE                                     |FCO X  15 ML                  |2|25000.00
56699|7707172687802     |DOLEX DURA. 665 MG TABLETAS                       |CJA X 100 UN                  |1|37000.00
15623|7703763182015     |NIMESULIDA 100 MG TABLETAS                        |CJA X 10 UND                  |2|10000.00
58725|7707300932156     |VENDA ELASTICA INVERFARMA 3 X 5 YDS               |UND                           |2|2000.00
29659|7707228360093     |GUANTE EXAMEN ALFA LATEX T.L                      |CJA X 100 UND                 |3|14500.00
30506|770007250         |ERASSIN 100 MG TABLETAS                           |CJA X 2 UND                   |7|20000.00
12542|7703038065425     |SULFATO FERROSO JARABE LP                         |FCO X 120 ML                  |3|3000.00
59067|7707019313086     |AZITROBAC 200 MG SUSPENSION                       |FCO X  15 ML                  |2|19900.00
20922|7707019332148     |CINDIMIZOL 150 MG CAMPSULAS                       |CJA X  5 UN                   |5|17000.00
16437|7703454921152     |MILPAX CEREZA SUSPENSION                          |FCO X 360 ML                  |1|34700.00
56718|7703153020101     |CLOPERAX SUSPENSION                               |FCO X 120 ML                  |1|35900.00
92697|7702425549746     |PAN.HUGGIES ACTIVE SEC ET.5 XXG                   |PAQ X 50 UND                  |1|31000.00
10182|7501088616457     |LUTRAX GOTAS                                      |FCO X 15 ML                   |1|45300.00
92779|7791293023335     |DTE AXE SPRAY PEACE                               |FCO X 160 ML                  |2|0.00
92780|7791293023328     |DTE AXE SPRAY SECO PEACE                          |LTA X 152 ML                  |2|0.00
92556|7702425549487     |PAN.HUGGIES ACTIVE SEC ET.2 MED                   |PAQ X 50 UND                  |3|19000.00
28192|28192             |ACHIRAS PAQUETE RAMO                              |UND                           |21|1500.00
10463|7591044403153     |FLAGYL 250 MG JARABE                              |FCO X 120 ML                  |1|27600.00
35269|7703763476015     |MOXIFLOXACINO 400 MG TABLETAS LS                  |CJA X   7 UN                  |1|65000.00
15255|3014260846756     |CEP.PRO COMPACT ONDULADO/CERDAS/MEDIANO           |UND                           |8|2500.00
90396|100019166         |SUPRIFENO SUSPENSION 60 ML LP                     |FCO X 60 ML                   |5|12900.00
23771|7702402846011     |CONO CHOCO CONO                                   |UND                           |26|1200.00
11126|7703763479023     |OLANZAPINA 10 MG TABLETAS LS                      |CJA X  14 UN                  |1|0.00
92676|7702402047227     |MINI POLET                                        |UND                           |39|1500.00
18225|7707200903485     |CEREBRYL 1200 MG CAPSULAS ICOM                    |CJA X  30 UN                  |2|27000.00
90964|7702010420504     |JABON PROTEX VITAMINA E                           |PTA X 130 GR                  |5|2000.00
32927|7702560011894     |CREMA FLUOCARDENT KIDS RATON PEREZ                |TBO X  75 GR                  |2|4400.00
19499|7730698002712     |SERTAL COMPUESTO 10 MG TABLETAS                   |CJA X 10 UND                  |1|14200.00
56820|7702027424038     |TOA.NOSOTRAS INVS.RAPIGEL                         |DIP X  30 UN                  |1|9300.00
32137|7891010026264     |BLOQ.SUNDOWN FPS 60 KIDS                          |FCO X 120 ML                  |1|32000.00
31747|7707200900132     |SEDA DENTAL WHOLEFRESH NATURAL ICOM               |DIS X  25 MT                  |7|4900.00
32774|7702418003583     |RHINOSALINE NASAL SPRAY                           |FCO X  30 ML                  |1|19500.00
12439|7704190272102     |PASTA LASSAR QUIFARMA                             |POT X 100 GR                  |2|10000.00
13007|7705451000427     |CITRO K TABLETAS                                  |CJA X  30 UN                  |1|48900.00
91735|7707327210183     |UREASKIN 250 ML                                   |FCO X 250 ML                  |1|37050.00
23625|7707019481600     |DIGLUFOR 850 MG TABLETAS                          |CJA X  30 UN                  |4|16000.00
10327|7707355051017     |HIPOGLOS POMADA                                   |POT X  60 GR                  |1|11000.00
13105|7704232001165     |FITOTUX JARABE                                    |FCO X 100 ML                  |1|23500.00
58098|0650240004292     |JABON ASEPXIA FORTE                               |PTA X 100 GR                  |3|4000.00
12547|7705471100312     |ACEITE DE RICINO ATHOS                            |FCO X  60 ML                  |3|0.00
21322|7701021111821     |WINNY UL/TRIM SEC ETA.3                           |PAQ X  30 UN                  |6|13900.00
15738|7707145300240     |CREOLINA CONCENTRADA BLOFARMA                     |FCO X 240 ML                  |3|3200.00
17199|7702635195801     |LAMISIL 1% SPRAY                                  |FCO X  30 ML                  |1|24000.00
25111|7702027442094     |PROT.NOSOTRAS TANGA ALITAS                        |CJA X  15 UN                  |12|2700.00
56172|7501326048736     |ARCOXIA 60 MG TABLETAS                            |CJA X  14 UN                  |1|58000.00
28700|7702035475251     |CREMA LUBRIDERM AVENA                             |FCO X 120 ML                  |2|5500.00
19682|7702502241105     |CLARITYNE 10 MG TABLETAS                          |CJA X 10 UND                  |1|65000.00
12487|7704232001127     |PENALGIN TABLETAS                                 |CJA X  10 UN                  |1|46000.00
12672|7707189521229     |GYNOFER FOL TABLETAS                              |CJA X  30 UN                  |1|61000.00
10502|7702771218211     |PLASIL AMPOLLAS                                   |CJA X 5 UND                   |1|17900.00
20762|7702006051118     |TALCO REXONA EFFICIENT                            |FCO X 60 GR                   |1|3400.00
14576|7702057013158     |FIXAMICIN GOTAS                                   |FCO X  15 ML                  |1|10700.00
23657|7707278000765     |ARNI-K LOCION                                     |FCO X 60 ML                   |1|4500.00
19397|7706263001831     |FALMONOX 500 MG TABLETAS                          |CJA X 3 UND                   |2|24000.00
91615|7702031970750     |PROT.CAREFREE BRISA TANGA SIN PERF.               |PAQ X 150 UND                 |4|11200.00
12857|7707228362349     |GUANTE NITRILO ALFA AZUL T.M                      |UND                           |13|1000.00
22421|7707019437225     |BIPROFEN 100 MG SUSPENSION                        |FCO X 120 ML                  |4|10000.00
13402|7707019381320     |WARFAR 5 MG TABLETAS                              |CJA X  30 UN                  |1|11200.00
12252|7707294450155     |PEINILLA NEGRA BOLSILLO DELGADA MQ R145           |UND                           |26|300.00
32791|7707200900163     |NIDAZ 1 GR TABLETAS ICOM                          |CJA X   2 UN                  |1|19000.00
55570|9002260014682     |MIRTAZAPINA 30 MG TABLETAS SZ                     |CJA X  10 UN                  |1|37000.00
35664|7703546041720     |MUXOL FLEM JARABE NINOS                           |FCO X 120 ML                  |1|24700.00
12499|7702560027444     |ESPUMA DE AFEITAR HUMECTANTE JGB                  |LTA X 200 ML                  |1|0.00
10675|7453005300522     |COUMADIN 2.5 MG TABLETAS                          |CJA X  30 UN                  |1|0.00
10811|7707300932095     |BOLSA RECOLECCION DE ORINA PED.INVERFA            |PAQ X  25 UND                 |1|0.00
19756|7896255702560     |SYNTHROID 112 MCG TABLETAS                        |CJA X 30 UND                  |1|32000.00
13290|7509546048338     |CREMA COLGATE SPIDERMAN                           |TBO X  75 GR                  |2|6900.00
21021|7702035430090     |ENJ.BUCAL LISTERINE CONTROL/CALCULO               |FCO X 180 ML                  |1|7500.00
15000|7707300933740     |APLICADORES C/ALGODON MADERA PRODEMA              |PAQ X 20 UND                  |1|1000.00
14156|7702118800796     |MENTICOL VERDE C/VALVULA PEQUENO                  |FCO X 130 ML                  |2|6700.00
21489|770004086         |FLUIMUCIL LISTO JARABE                            |FCO X 150 ML                  |1|22000.00
20594|7702098004603     |ESPAR.MICROP.PIEL 48MM X 5MT                      |UND                           |1|12000.00
25897|7702184010464     |ACIDO FOLICO 1 MG TABLETAS EC                     |CJA X 50 UND                  |2|4800.00
22186|7704412260016     |LORATADINA 10 MG TABLETAS M                       |CJA X 10 UND                  |18|2500.00
22121|7704412080607     |ALOPURINOL 100 MG TABLETAS M                      |CJA X 30 UND                  |3|6000.00
12453|7701184015257     |MEDIAS SILKY S/V NEGRO L                          |PAR                           |1|5400.00
15992|7702186000425     |POLVO COMP.SMART RPTO N.2 GITANO                  |UND                           |4|7200.00
23545|100006610         |TRIMEBUTINA 200 MG TABLETAS MK                    |CJA X 30 UND                  |4|11950.00
13696|7702605102297     |KETOPROFENO 2.5% GEL GF                           |TBO X  60 GR                  |3|8000.00
14947|7702425540446     |TOA.KOTEX LIBERTE S/ALAS                          |PAQ X  12 UN                  |12|3200.00
25044|7501043179317     |VENTILAN JARABE                                   |FCO X 200 ML                  |1|14000.00
25640|8712045016329     |LECHE ENFAMIL PREMIUM 1                           |LTA X 400 GR                  |1|36400.00
58128|7509546039152     |CREMA COLGATE MENTA                               |TBO X 22 GR                   |4|1000.00
12238|7703889000552     |TRIGENTAX CREMA                                   |TBO X 20 GR                   |1|11800.00
58727|7707300932170     |VENDA ELASTICA INVERFARMA 5 X 5 YDS               |UND                           |1|2500.00
32723|7703546201957     |PULBRONC NF ADULTOS JARABE                        |FCO X 100 ML                  |1|19900.00
15776|7706310000039     |ESPASMO SILIGAS GOTAS                             |FCO X 30 ML                   |1|19500.00
56713|7702425533219     |TAMP.KOTEX MEDIO                                  |CJA X 10 UND                  |2|5700.00
35138|7702207106327     |EMERGYN TABLETAS                                  |CJA X  2 UN                   |22|14900.00
12135|7702045519655     |ACOND.KONZIL TODO/TIPO/CABELLO                    |FCO X 375 ML                  |1|8900.00
36647|7702195076510     |HIOSCINA+N-BUTIL BROMURO 10 MG TABLETAS           |CJA X  20 UN                  |4|3500.00
13646|7702605103249     |BETAMETASONA 0.1% CREMA GF                        |TBO X  40 GR                  |2|8000.00
29427|7702027445194     |PROT.NOSOTRAS DIARIOS                             |DIS X 120 UN                  |1|12900.00
19637|7896116861610     |YASMIN COMPRIMIDOS                                |CJA X 21 UND                  |5|45900.00
19239|7702092002711     |UROCUAD 300 MG TABLETAS                           |CJA X 30 UND                  |1|26000.00
24008|7707035510063     |CALYMAG SUSPENSION MANGO                          |FCO X 360 ML                  |2|14000.00
11973|7702195311123     |FLUZINA 5 MG TABLETAS                             |CJA X 20 UND                  |1|14900.00
12500|7702560027451     |ESPUMA DE AFEITAR P/SENSIBLE JGB                  |LTA X 200 ML                  |1|0.00
10832|7702123830955     |CAFIASPIRINA 500/50 MG TABLETAS                   |CJA X 40 UND                  |1|12100.00
20755|7702006006620     |POLVO COMP.ANGEL FACE MORENO                      |UND                           |2|2500.00
29314|7702031926887     |JABON NEKO AVENA X 3 UN                           |PTA X 100 GR                  |1|0.00
34105|7702425527775     |HUGGIES NAT/CARE ET 4 XG/XL                       |PAQ X  32 UN                  |2|25500.00
10293|770008210         |HIDROXICINA 25 MG TABLETAS AG                     |CJA X 30 UND                  |5|6000.00
91103|7702354928841     |ENERGIZANTE VIVE 100                              |FCO X 230 ML                  |86|2000.00
10503|7702771218310     |PLASIL ENZIMATICO GRAGEAS                         |CJA X 30 UND                  |1|36900.00
41054|7702001017102     |COMPOTA BABY ALPINA MANZANA                       |FCO X 113 GR                  |11|2000.00
10357|7704190038913     |ACIDO RETINOICO CREMA                             |POT X  30 GR                  |2|8900.00
14003|7451079001529     |DOLEX GRIPA TABLETAS                              |CJA X 100 UND                 |1|55400.00
30507|770008854         |MIOFLEX 750 MG TABLETAS                           |CJA X 20 UND                  |1|5900.00
11764|7703381002559     |ISODINE SOLUCION                                  |FCO X 60 ML                   |1|4800.00
10358|7704190028921     |ACIDO RETINOICO LOCION                            |FCO X  60 ML                  |2|8000.00
15022|7703145000135     |HARMETONE 10 MG TABLETAS                          |CJA X 20 UND                  |1|45000.00
12388|7702605107063     |DESLORATADINA 5 MG TABLETAS GF                    |CJA X  10 UN                  |1|12000.00
15081|7702560000102     |CITROMEL LIQUIDO                                  |FCO X 310 ML                  |8|9000.00
91567|7702057109257     |POLVO COMP.ALTEX TONO MEDIO                       |FCO X 11 GR                   |1|0.00
10768|7591165860262     |ADALAT OROS 30 MG TABLETAS                        |CJA X 16 UND                  |1|91500.00
14508|7704412186446     |METFORMINA 850 MG TABLETAS M                      |CJA X 30 UND                  |2|12000.00
90809|90809             |PRESERV.COOL SENSATION KING                       |CJA X 3 UND                   |1|6500.00
92781|7707200908374     |BOL.BLA.FLEXO ROLLO 1 LB CAL.1.0 5 KG             |UND                           |1|0.00
33780|33780             |PLATANO VERDE DC                                  |PAQ                           |1|1000.00
14073|7702605103638     |CEFTRIAXONA 500 MG AMPOLLA GF                     |UND                           |1|8500.00
